"","代码","名称","日期","开盘价(元)","最高价(元)","最低价(元)","收盘价(元)","涨跌幅","成交额(百万)","成交量(股)"
"232","000300.SH","沪深300",2022-12-16 13:56:00,3940.51,3943.72,3940.51,3943.64,8e-04,608.16,45351000
"233","000300.SH","沪深300",2022-12-16 13:57:00,3943.58,3943.97,3942.82,3943.05,-1e-04,496.2,32487900
"234","000300.SH","沪深300",2022-12-16 13:58:00,3943.07,3943.07,3941.55,3941.65,-4e-04,474.45,34489400
"235","000300.SH","沪深300",2022-12-16 13:59:00,3941.79,3941.79,3940.25,3940.76,-2e-04,382.59,27115500
"236","000300.SH","沪深300",2022-12-16 14:00:00,3940.51,3943.91,3940.51,3943.54,7e-04,549.47,46124100
"237","000300.SH","沪深300",2022-12-16 14:01:00,3943.49,3945.2,3942.81,3945.2,4e-04,483.12,41844600
"238","000300.SH","沪深300",2022-12-16 14:02:00,3944.96,3946.13,3944.19,3944.33,-2e-04,487.74,28560900
"239","000300.SH","沪深300",2022-12-16 14:03:00,3944.14,3944.14,3942.68,3942.68,-4e-04,375.67,22130800
"240","000300.SH","沪深300",2022-12-16 14:04:00,3942.66,3942.66,3941.71,3941.89,-2e-04,391.93,19790000
"241","000300.SH","沪深300",2022-12-16 14:05:00,3941.82,3944.14,3941.82,3943.69,5e-04,500.28,25819400
"242","000300.SH","沪深300",2022-12-16 14:06:00,3943.31,3943.41,3940.87,3940.87,-7e-04,383.52,18838500
"243","000300.SH","沪深300",2022-12-16 14:07:00,3940.7,3942.53,3939.74,3941.3,1e-04,531.73,32197200
"244","000300.SH","沪深300",2022-12-16 14:08:00,3940.68,3942.91,3940.68,3942.4,3e-04,431.45,26037100
"245","000300.SH","沪深300",2022-12-16 14:09:00,3941.54,3942.8,3940.89,3941.13,-3e-04,375.12,23047900
"246","000300.SH","沪深300",2022-12-16 14:10:00,3941.14,3941.14,3940.01,3940.01,-3e-04,387.73,19861400
"247","000300.SH","沪深300",2022-12-16 14:11:00,3940.09,3940.5,3939.57,3939.78,-1e-04,384.84,18741100
"248","000300.SH","沪深300",2022-12-16 14:12:00,3940.02,3940.02,3938.68,3938.82,-2e-04,389.14,18336600
"249","000300.SH","沪深300",2022-12-16 14:13:00,3938.4,3940.55,3938.02,3939.5,2e-04,506.82,26766700
"250","000300.SH","沪深300",2022-12-16 14:14:00,3939.51,3939.51,3938.76,3938.92,-1e-04,403.11,20853000
"251","000300.SH","沪深300",2022-12-16 14:15:00,3939.05,3941.24,3939.05,3940.02,3e-04,569.96,32066900
"252","000300.SH","沪深300",2022-12-16 14:16:00,3939.63,3940.76,3939.57,3940.48,1e-04,443.18,23735700
"253","000300.SH","沪深300",2022-12-16 14:17:00,3940.35,3940.55,3939.62,3940.28,-1e-04,463.64,24651800
"254","000300.SH","沪深300",2022-12-16 14:18:00,3939.99,3940.57,3939.45,3940.11,0,418.91,21270500
"255","000300.SH","沪深300",2022-12-16 14:19:00,3940.81,3943.36,3940.81,3942.85,7e-04,626.95,31855100
"256","000300.SH","沪深300",2022-12-16 14:20:00,3942.65,3944.48,3942.24,3944.48,4e-04,477.08,26334000
"257","000300.SH","沪深300",2022-12-16 14:21:00,3944,3944.58,3942.76,3943.79,-2e-04,458.36,24944400
"258","000300.SH","沪深300",2022-12-16 14:22:00,3943.31,3944.95,3942.9,3944.33,1e-04,449.31,21602600
"259","000300.SH","沪深300",2022-12-16 14:23:00,3944.89,3944.89,3943.14,3943.48,-2e-04,451.02,22163800
"260","000300.SH","沪深300",2022-12-16 14:24:00,3943,3943.22,3941.43,3941.43,-5e-04,440.37,26325000
"261","000300.SH","沪深300",2022-12-16 14:25:00,3941.16,3941.16,3940.66,3940.73,-2e-04,410.55,25252800
"262","000300.SH","沪深300",2022-12-16 14:26:00,3941.16,3941.16,3939.98,3939.98,-2e-04,391.41,21322800
"263","000300.SH","沪深300",2022-12-16 14:27:00,3940.02,3941.44,3939.54,3941.32,3e-04,501.4,25935000
"264","000300.SH","沪深300",2022-12-16 14:28:00,3941.07,3941.78,3940.45,3941.52,1e-04,468.24,25373500
"265","000300.SH","沪深300",2022-12-16 14:29:00,3941.5,3942.21,3940.33,3940.35,-3e-04,429.11,22341600
"266","000300.SH","沪深300",2022-12-16 14:30:00,3939.87,3940.36,3938.93,3938.93,-4e-04,645.89,39229900
"267","000300.SH","沪深300",2022-12-16 14:31:00,3938.76,3938.76,3937.05,3937.32,-4e-04,631.41,37532200
"268","000300.SH","沪深300",2022-12-16 14:32:00,3937.04,3938.14,3936.81,3937.42,0,556.58,28199200
"269","000300.SH","沪深300",2022-12-16 14:33:00,3937.38,3938.74,3936.93,3938.47,3e-04,568.71,28836700
"270","000300.SH","沪深300",2022-12-16 14:34:00,3938.61,3940.25,3938.45,3939.94,4e-04,643.4,33909600
"271","000300.SH","沪深300",2022-12-16 14:35:00,3939.96,3941.67,3939.68,3941.23,3e-04,680.2,37423700
"272","000300.SH","沪深300",2022-12-16 14:36:00,3941.5,3942.95,3941.38,3942.27,3e-04,624.87,30725000
"273","000300.SH","沪深300",2022-12-16 14:37:00,3942.72,3943.14,3941.43,3942.54,1e-04,551.18,30767900
"274","000300.SH","沪深300",2022-12-16 14:38:00,3943.1,3943.2,3942,3942,-1e-04,504.03,27878200
"275","000300.SH","沪深300",2022-12-16 14:39:00,3942.18,3944.29,3941.89,3943.67,4e-04,743.11,38829400
"276","000300.SH","沪深300",2022-12-16 14:40:00,3943.99,3944.3,3942.89,3943.68,0,689.18,40348400
"277","000300.SH","沪深300",2022-12-16 14:41:00,3943.74,3944.21,3943.33,3943.95,1e-04,582.86,31803900
"278","000300.SH","沪深300",2022-12-16 14:42:00,3944.05,3945.62,3942.56,3945.62,4e-04,820.49,48635000
"279","000300.SH","沪深300",2022-12-16 14:43:00,3946.39,3947.77,3945.54,3946.31,2e-04,974.13,50705500
"280","000300.SH","沪深300",2022-12-16 14:44:00,3946.78,3946.78,3945.6,3946.39,0,594.88,32799600
"281","000300.SH","沪深300",2022-12-16 14:45:00,3946.61,3946.89,3945.37,3946.09,-1e-04,752.14,41646000
"282","000300.SH","沪深300",2022-12-16 14:46:00,3946.19,3946.33,3945.39,3945.7,-1e-04,663.17,38932800
"283","000300.SH","沪深300",2022-12-16 14:47:00,3945.79,3946.83,3945.69,3945.69,0,756.85,43361000
"284","000300.SH","沪深300",2022-12-16 14:48:00,3945.91,3946.19,3945.44,3946.19,1e-04,782.19,42885900
"285","000300.SH","沪深300",2022-12-16 14:49:00,3945.86,3946.77,3944.97,3946.63,1e-04,736.33,41682200
"286","000300.SH","沪深300",2022-12-16 14:50:00,3946.37,3946.37,3944.79,3944.9,-4e-04,826.98,46356200
"287","000300.SH","沪深300",2022-12-16 14:51:00,3945.27,3945.27,3944.08,3944.08,-2e-04,768.66,44047000
"288","000300.SH","沪深300",2022-12-16 14:52:00,3944.08,3944.92,3943.44,3943.44,-2e-04,847.78,46314200
"289","000300.SH","沪深300",2022-12-16 14:53:00,3943.57,3943.77,3943.05,3943.22,-1e-04,926.63,54009100
"290","000300.SH","沪深300",2022-12-16 14:54:00,3943.37,3943.99,3942.87,3943.52,1e-04,982.68,61027000
"291","000300.SH","沪深300",2022-12-16 14:55:00,3943.67,3943.93,3943.21,3943.41,0,1033.5,61593900
"292","000300.SH","沪深300",2022-12-16 14:56:00,3943.46,3943.83,3942.54,3943.27,0,1160.21,66196300
"293","000300.SH","沪深300",2022-12-16 14:57:00,3943.84,3943.95,3943.84,3943.95,2e-04,80.97,3766800
"294","000300.SH","沪深300",2022-12-16 15:00:00,3948.01,3954.23,3948.01,3954.23,0.0026,5646.58,348168200
"295","000300.SH","沪深300",2022-12-19 09:30:00,3952.77,3961.43,3951.36,3956.08,5e-04,4427.92,257325900
"296","000300.SH","沪深300",2022-12-19 09:31:00,3955.81,3960.04,3955.81,3960.04,0.001,2258.07,116964500
"297","000300.SH","沪深300",2022-12-19 09:32:00,3959.77,3963.46,3958.61,3961.75,4e-04,2208.28,111968800
"298","000300.SH","沪深300",2022-12-19 09:33:00,3962.04,3963.8,3959.56,3959.56,-6e-04,2349.51,101995800
"299","000300.SH","沪深300",2022-12-19 09:34:00,3959.41,3960.34,3958.45,3959.22,-1e-04,2090.75,99158300
"300","000300.SH","沪深300",2022-12-19 09:35:00,3960.04,3966.35,3960.04,3965.13,0.0015,2619.22,125086200
"301","000300.SH","沪深300",2022-12-19 09:36:00,3965.46,3966.57,3964.55,3966.43,3e-04,2262.38,113767600
"302","000300.SH","沪深300",2022-12-19 09:37:00,3966.46,3966.46,3960.93,3961.55,-0.0012,1984.66,87423600
"303","000300.SH","沪深300",2022-12-19 09:38:00,3961.55,3962.53,3960.89,3960.89,-2e-04,1538.94,76385800
"304","000300.SH","沪深300",2022-12-19 09:39:00,3961.1,3961.21,3959.9,3959.9,-2e-04,1981.77,100899600
"305","000300.SH","沪深300",2022-12-19 09:40:00,3959.78,3960.28,3956.86,3957.01,-7e-04,2349.94,109727800
"306","000300.SH","沪深300",2022-12-19 09:41:00,3956.98,3957.8,3956.08,3957.09,0,1884.51,89632100
"307","000300.SH","沪深300",2022-12-19 09:42:00,3957.07,3958.56,3957.07,3957.33,1e-04,2002.03,96909700
"308","000300.SH","沪深300",2022-12-19 09:43:00,3957.38,3957.68,3954.59,3954.59,-7e-04,1728.07,89376600
"309","000300.SH","沪深300",2022-12-19 09:44:00,3954.47,3955.48,3953.44,3955.48,2e-04,1544.69,78467900
"310","000300.SH","沪深300",2022-12-19 09:45:00,3955.58,3959.85,3955.58,3959.85,0.0011,1927.12,77740200
"311","000300.SH","沪深300",2022-12-19 09:46:00,3959.55,3960.18,3958.93,3959.03,-2e-04,1596.66,73126500
"312","000300.SH","沪深300",2022-12-19 09:47:00,3959.24,3959.65,3955.91,3955.91,-8e-04,1448.02,72395400
"313","000300.SH","沪深300",2022-12-19 09:48:00,3955.79,3955.79,3953.19,3953.19,-7e-04,1133.27,63150500
"314","000300.SH","沪深300",2022-12-19 09:49:00,3953.41,3954.95,3952.54,3952.54,-2e-04,1377.26,68215900
"315","000300.SH","沪深300",2022-12-19 09:50:00,3952.28,3952.28,3950.58,3950.58,-5e-04,1540.09,76657700
"316","000300.SH","沪深300",2022-12-19 09:51:00,3950.5,3950.5,3947.32,3947.32,-8e-04,1394.46,71512400
"317","000300.SH","沪深300",2022-12-19 09:52:00,3947.04,3948.22,3947.03,3947.54,1e-04,1197.38,59350100
"318","000300.SH","沪深300",2022-12-19 09:53:00,3947.13,3947.6,3945.18,3945.18,-6e-04,1401.43,89131300
"319","000300.SH","沪深300",2022-12-19 09:54:00,3944.79,3944.93,3941.48,3941.48,-9e-04,1169.54,56995700
"320","000300.SH","沪深300",2022-12-19 09:55:00,3941.26,3942.78,3939.97,3942.36,2e-04,1320.97,73179900
"321","000300.SH","沪深300",2022-12-19 09:56:00,3942.11,3942.86,3941.84,3942.14,-1e-04,962.51,49945600
"322","000300.SH","沪深300",2022-12-19 09:57:00,3942.33,3942.33,3940.78,3941.09,-3e-04,1088.34,49089100
"323","000300.SH","沪深300",2022-12-19 09:58:00,3941.01,3941.35,3939.16,3939.16,-5e-04,890.4,44973400
"324","000300.SH","沪深300",2022-12-19 09:59:00,3939.29,3939.29,3937.63,3937.63,-4e-04,910.15,56247600
"325","000300.SH","沪深300",2022-12-19 10:00:00,3937.71,3938.57,3936.43,3937.58,0,1237.96,60398900
"326","000300.SH","沪深300",2022-12-19 10:01:00,3937.38,3938.78,3937.02,3937.9,1e-04,914.82,47293100
"327","000300.SH","沪深300",2022-12-19 10:02:00,3937.86,3941.7,3937.59,3941.58,9e-04,782.74,40104200
"328","000300.SH","沪深300",2022-12-19 10:03:00,3941.66,3943.42,3941.66,3942.55,2e-04,845.62,46662900
"329","000300.SH","沪深300",2022-12-19 10:04:00,3942.39,3942.39,3940.93,3941.04,-4e-04,902.08,47790300
"330","000300.SH","沪深300",2022-12-19 10:05:00,3941.01,3941.01,3938.15,3939.11,-5e-04,892.18,45123800
"331","000300.SH","沪深300",2022-12-19 10:06:00,3938.99,3941.87,3938.99,3941.87,7e-04,808.44,40230600
"332","000300.SH","沪深300",2022-12-19 10:07:00,3942.24,3946.82,3942.24,3946.8,0.0013,828.23,38475800
"333","000300.SH","沪深300",2022-12-19 10:08:00,3946.76,3948.27,3946.65,3946.88,0,854.56,37862400
"334","000300.SH","沪深300",2022-12-19 10:09:00,3946.77,3947.2,3944.91,3944.92,-5e-04,781.89,39292000
"335","000300.SH","沪深300",2022-12-19 10:10:00,3944.94,3946.52,3944.94,3945.39,1e-04,656.09,31337100
"336","000300.SH","沪深300",2022-12-19 10:11:00,3945.55,3946.15,3944.66,3944.66,-2e-04,701.29,37714300
"337","000300.SH","沪深300",2022-12-19 10:12:00,3944.34,3944.4,3941.91,3941.92,-7e-04,758.37,46118600
"338","000300.SH","沪深300",2022-12-19 10:13:00,3942.24,3942.24,3941.16,3941.91,0,771.79,44798400
"339","000300.SH","沪深300",2022-12-19 10:14:00,3942.43,3942.75,3941.33,3941.33,-1e-04,684.86,48033700
"340","000300.SH","沪深300",2022-12-19 10:15:00,3941.29,3941.36,3939.14,3939.14,-6e-04,707.86,38109500
"341","000300.SH","沪深300",2022-12-19 10:16:00,3938.96,3938.96,3937.62,3938.38,-2e-04,676.13,41697000
"342","000300.SH","沪深300",2022-12-19 10:17:00,3938.25,3940.54,3937.78,3940.54,5e-04,689.09,51398800
"343","000300.SH","沪深300",2022-12-19 10:18:00,3940.42,3940.87,3938.45,3938.45,-5e-04,582.81,33448000
"344","000300.SH","沪深300",2022-12-19 10:19:00,3938.54,3939.31,3938.2,3939.02,1e-04,596.78,39420600
"345","000300.SH","沪深300",2022-12-19 10:20:00,3939.05,3939.34,3938.22,3938.99,0,638.89,40434100
"346","000300.SH","沪深300",2022-12-19 10:21:00,3938.81,3938.81,3937.16,3937.21,-5e-04,709.05,43020800
"347","000300.SH","沪深300",2022-12-19 10:22:00,3937.15,3939.55,3936.72,3938.9,4e-04,673.31,40314500
"348","000300.SH","沪深300",2022-12-19 10:23:00,3938.53,3938.53,3937.4,3937.74,-3e-04,616.05,37635400
"349","000300.SH","沪深300",2022-12-19 10:24:00,3937.52,3937.52,3935.12,3935.12,-7e-04,773.84,51237200
"350","000300.SH","沪深300",2022-12-19 10:25:00,3935.2,3935.2,3934.06,3934.06,-3e-04,857.45,53631600
"351","000300.SH","沪深300",2022-12-19 10:26:00,3934.04,3934.55,3933.48,3933.59,-1e-04,610.92,37000200
"352","000300.SH","沪深300",2022-12-19 10:27:00,3933.59,3933.59,3932.51,3932.6,-3e-04,679.12,52379800
"353","000300.SH","沪深300",2022-12-19 10:28:00,3932.29,3932.29,3930.1,3930.1,-6e-04,738.46,54810700
"354","000300.SH","沪深300",2022-12-19 10:29:00,3930.1,3930.87,3929.72,3930.78,2e-04,718.41,52292100
"355","000300.SH","沪深300",2022-12-19 10:30:00,3930.41,3930.81,3930.18,3930.49,-1e-04,819.49,54622700
"356","000300.SH","沪深300",2022-12-19 10:31:00,3930.49,3932.19,3930.29,3932.19,4e-04,641.5,52399100
"357","000300.SH","沪深300",2022-12-19 10:32:00,3932.23,3934.61,3932.23,3933.17,2e-04,619.6,42414800
"358","000300.SH","沪深300",2022-12-19 10:33:00,3933.22,3933.36,3931.17,3931.37,-5e-04,580.96,39685600
"359","000300.SH","沪深300",2022-12-19 10:34:00,3931.13,3931.13,3929.7,3929.99,-4e-04,585.36,41946600
"360","000300.SH","沪深300",2022-12-19 10:35:00,3929.7,3929.7,3927.11,3927.11,-7e-04,750.06,65955900
"361","000300.SH","沪深300",2022-12-19 10:36:00,3927.51,3927.51,3925.81,3925.81,-3e-04,713.23,49866600
"362","000300.SH","沪深300",2022-12-19 10:37:00,3925.64,3927.03,3925.27,3926.62,2e-04,705.78,44029600
"363","000300.SH","沪深300",2022-12-19 10:38:00,3926.67,3926.86,3925.87,3926.37,-1e-04,587.76,43636000
"364","000300.SH","沪深300",2022-12-19 10:39:00,3925.86,3926.14,3925.61,3925.9,-1e-04,533.81,36613100
"365","000300.SH","沪深300",2022-12-19 10:40:00,3925.88,3926.26,3925.68,3926.11,1e-04,576.9,32293900
"366","000300.SH","沪深300",2022-12-19 10:41:00,3926.21,3926.67,3925.84,3926.12,0,541.7,34052600
"367","000300.SH","沪深300",2022-12-19 10:42:00,3925.86,3926.08,3923.78,3923.78,-6e-04,641.09,44134500
"368","000300.SH","沪深300",2022-12-19 10:43:00,3923.89,3923.89,3922.06,3922.06,-4e-04,696.29,45448800
"369","000300.SH","沪深300",2022-12-19 10:44:00,3921.88,3924.01,3921.88,3924.01,5e-04,634.81,39411300
"370","000300.SH","沪深300",2022-12-19 10:45:00,3924.04,3924.19,3922.74,3922.74,-3e-04,568.12,30651800
"371","000300.SH","沪深300",2022-12-19 10:46:00,3922.65,3922.83,3921.63,3921.72,-3e-04,483.52,27824600
"372","000300.SH","沪深300",2022-12-19 10:47:00,3921.98,3921.98,3919.22,3919.22,-6e-04,639.77,35216600
"373","000300.SH","沪深300",2022-12-19 10:48:00,3919.16,3919.16,3915.82,3915.82,-9e-04,812.21,45049200
"374","000300.SH","沪深300",2022-12-19 10:49:00,3915.83,3915.83,3914.69,3914.95,-2e-04,791.51,46619900
"375","000300.SH","沪深300",2022-12-19 10:50:00,3914.94,3915.73,3914.76,3915.38,1e-04,647.22,38084500
"376","000300.SH","沪深300",2022-12-19 10:51:00,3915.45,3915.61,3914.3,3914.56,-2e-04,577.2,32869400
"377","000300.SH","沪深300",2022-12-19 10:52:00,3914.21,3914.3,3913.71,3913.93,-2e-04,582.7,35484800
"378","000300.SH","沪深300",2022-12-19 10:53:00,3914.14,3914.14,3913.16,3913.44,-1e-04,589.72,44079000
"379","000300.SH","沪深300",2022-12-19 10:54:00,3913.33,3913.5,3910.12,3910.18,-8e-04,969.87,74691900
"380","000300.SH","沪深300",2022-12-19 10:55:00,3910.08,3910.08,3907.45,3907.63,-7e-04,867.52,65630000
"381","000300.SH","沪深300",2022-12-19 10:56:00,3907.52,3907.52,3905.21,3905.57,-5e-04,982.69,71869000
"382","000300.SH","沪深300",2022-12-19 10:57:00,3905.3,3906.93,3905.3,3906.82,3e-04,781.24,48656200
"383","000300.SH","沪深300",2022-12-19 10:58:00,3906.92,3907.4,3906.78,3907.26,1e-04,583.28,34509500
"384","000300.SH","沪深300",2022-12-19 10:59:00,3907.35,3907.89,3907.25,3907.58,1e-04,578.09,31716900
"385","000300.SH","沪深300",2022-12-19 11:00:00,3907.61,3909.01,3906.6,3908.87,3e-04,645.66,34866400
"386","000300.SH","沪深300",2022-12-19 11:01:00,3908.87,3911.15,3908.84,3911.02,6e-04,530.9,32941800
"387","000300.SH","沪深300",2022-12-19 11:02:00,3911.1,3912.28,3911.1,3911.84,2e-04,474.17,27388100
"388","000300.SH","沪深300",2022-12-19 11:03:00,3911.88,3914.02,3911.88,3914.02,6e-04,439.13,25826600
"389","000300.SH","沪深300",2022-12-19 11:04:00,3913.93,3915.57,3913.93,3914.75,2e-04,543.81,31800200
"390","000300.SH","沪深300",2022-12-19 11:05:00,3914.95,3914.95,3912.52,3912.99,-4e-04,471.47,26778500
"391","000300.SH","沪深300",2022-12-19 11:06:00,3912.8,3915.94,3912.8,3915.94,8e-04,422.97,21127200
"392","000300.SH","沪深300",2022-12-19 11:07:00,3916.08,3917.64,3916.08,3917.64,4e-04,401.54,24193800
"393","000300.SH","沪深300",2022-12-19 11:08:00,3917.65,3918,3917.26,3917.46,0,404.58,21725600
"394","000300.SH","沪深300",2022-12-19 11:09:00,3917.45,3919.08,3917.45,3918.69,3e-04,402.83,23405700
"395","000300.SH","沪深300",2022-12-19 11:10:00,3918.82,3918.98,3917.89,3918.64,0,427.68,24226500
"396","000300.SH","沪深300",2022-12-19 11:11:00,3918.51,3919.61,3918.51,3919.59,2e-04,399.24,21174100
"397","000300.SH","沪深300",2022-12-19 11:12:00,3919.61,3920.21,3916.4,3916.4,-8e-04,624.62,34043000
"398","000300.SH","沪深300",2022-12-19 11:13:00,3916.27,3917.19,3916.27,3916.9,1e-04,385.72,22950400
"399","000300.SH","沪深300",2022-12-19 11:14:00,3916.9,3916.9,3914.61,3915.01,-5e-04,396.17,24051800
"400","000300.SH","沪深300",2022-12-19 11:15:00,3915.02,3915.02,3913.97,3914.03,-3e-04,402.51,21980400
"401","000300.SH","沪深300",2022-12-19 11:16:00,3914.01,3914.01,3912.57,3912.71,-3e-04,460.19,29667100
"402","000300.SH","沪深300",2022-12-19 11:17:00,3912.79,3912.99,3912.41,3912.99,1e-04,370.48,26192800
"403","000300.SH","沪深300",2022-12-19 11:18:00,3913.07,3915.22,3913.07,3914.88,5e-04,439.59,24745800
"404","000300.SH","沪深300",2022-12-19 11:19:00,3914.71,3916.82,3914.1,3916.82,5e-04,407.65,22967500
"405","000300.SH","沪深300",2022-12-19 11:20:00,3916.6,3918.42,3916.45,3918.34,4e-04,482.37,27546900
"406","000300.SH","沪深300",2022-12-19 11:21:00,3918.22,3918.9,3916.77,3916.77,-4e-04,414.04,21684800
"407","000300.SH","沪深300",2022-12-19 11:22:00,3916.89,3916.91,3913.8,3913.8,-8e-04,437.28,23034000
"408","000300.SH","沪深300",2022-12-19 11:23:00,3914.06,3914.42,3912.18,3912.26,-4e-04,407.73,20637700
"409","000300.SH","沪深300",2022-12-19 11:24:00,3912.26,3912.85,3912.23,3912.4,0,351.9,19115200
"410","000300.SH","沪深300",2022-12-19 11:25:00,3912.6,3912.6,3908.51,3909.01,-9e-04,723.6,43988700
"411","000300.SH","沪深300",2022-12-19 11:26:00,3908.96,3911.8,3908.96,3911.21,6e-04,453.21,25058300
"412","000300.SH","沪深300",2022-12-19 11:27:00,3911.35,3912.84,3910.94,3912.41,3e-04,338.89,20121200
"413","000300.SH","沪深300",2022-12-19 11:28:00,3912.43,3913.95,3912.43,3913.14,2e-04,378.99,19032600
"414","000300.SH","沪深300",2022-12-19 11:29:00,3913.24,3914.07,3912.78,3912.95,0,347.66,21654400
"415","000300.SH","沪深300",2022-12-19 11:30:00,3913.32,3913.37,3913.32,3913.37,1e-04,18.09,760500
"416","000300.SH","沪深300",2022-12-19 13:00:00,3913.09,3915.08,3912.06,3915.01,4e-04,1099.32,80590500
"417","000300.SH","沪深300",2022-12-19 13:01:00,3915,3915,3910.18,3911.22,-0.001,665.17,39690300
"418","000300.SH","沪深300",2022-12-19 13:02:00,3911.32,3913.58,3911.32,3913.58,6e-04,401.85,21008400
"419","000300.SH","沪深300",2022-12-19 13:03:00,3913.58,3914.97,3913.58,3914.46,2e-04,412.44,24392600
"420","000300.SH","沪深300",2022-12-19 13:04:00,3914.66,3914.66,3912.63,3913.65,-2e-04,518.14,29990800
"421","000300.SH","沪深300",2022-12-19 13:05:00,3913.61,3914.47,3913.42,3914.47,2e-04,418.73,23295000
"422","000300.SH","沪深300",2022-12-19 13:06:00,3914.39,3914.43,3913.02,3913.02,-4e-04,399.68,26723900
"423","000300.SH","沪深300",2022-12-19 13:07:00,3913.09,3913.17,3912.08,3912.08,-2e-04,406.54,27108700
"424","000300.SH","沪深300",2022-12-19 13:08:00,3912.16,3912.18,3911.31,3911.6,-1e-04,509.91,42993300
"425","000300.SH","沪深300",2022-12-19 13:09:00,3911.54,3911.54,3910.64,3910.86,-2e-04,419.59,32127100
"426","000300.SH","沪深300",2022-12-19 13:10:00,3910.73,3912.91,3910.73,3912.49,4e-04,450.5,30230900
"427","000300.SH","沪深300",2022-12-19 13:11:00,3912.92,3912.96,3910.5,3910.5,-5e-04,475.9,28557700
"428","000300.SH","沪深300",2022-12-19 13:12:00,3910.23,3910.66,3909.77,3909.83,-2e-04,456.12,41712000
"429","000300.SH","沪深300",2022-12-19 13:13:00,3910,3910.05,3909.25,3909.77,0,424.59,27061800
"430","000300.SH","沪深300",2022-12-19 13:14:00,3909.65,3910.09,3909.28,3909.83,0,450.83,27718500
